Autor;Título;Archivo;Volumen;Seccion;URL;Ano
Günther Haensch;Español de América y español de Europa (1.ª parte);n6_G_Haensch.pdf;6;Tribuna;https://www.tremedica.org/wp-content/uploads/n6_G_Haensch.pdf;2001
Holly Jacobson;Lo que crees que has dicho no es lo que creen que has dicho. Los efectos de los actos de habla en la comunicación transcultural;n6_H_Jacobson.pdf;6;Tribuna;https://www.tremedica.org/wp-content/uploads/n6_H_Jacobson.pdf;2001
Ignacio Navascués Benlloch;Notas galénicas: Comprimidos;n6_NotasGalenicas.pdf;6;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n6_NotasGalenicas.pdf;2001
Joaquín Segura;Diccionario de falsos amigos inglés-español de Marcial Prado;n6_J_Segura.pdf;6;Reseñas;https://www.tremedica.org/wp-content/uploads/n6_J_Segura.pdf;2001
José Antonio Díaz Rojo;Nociones de neología. El prefijo des-;n6_Neologia.pdf;6;Tribuna;https://www.tremedica.org/wp-content/uploads/n6_Neologia.pdf;2001
Juan José Millás;Sobre el panículo adiposo;n6_JJMillas.pdf;6;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n6_JJMillas.pdf;2001
Karen Shashok;Una experiencia frustrante: Fourth International Congress on Peer Review in Biomedical Publishing;n6_K_Shashok.pdf;6;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n6_K_Shashok.pdf;2001
Luis Revilla Alayza;Esther;n6_Esther.pdf;6;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n6_Esther.pdf;2001
Manuel Talens;Nunca pasa nada;n6_NuncaPasaNada.pdf;6;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n6_NuncaPasaNada.pdf;2001
Mercè Piqueras;Fichas de MedTrad: <em>quorum sensing</em>;n6_Fichas1.pdf;6;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n6_Fichas1.pdf;2001
Miguel Cordero del Campillo|Antonio R. Martínez Fernández;Problemas de nomenclatura en parasitología;n6_MCorderoCampillo.pdf;6;Tribuna;https://www.tremedica.org/wp-content/uploads/n6_MCorderoCampillo.pdf;2001
Organización Mundial de la Salud;Lista de términos de la Organización Mundial de la Salud. Inglés-español;n6_OMS.pdf;6;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n6_OMS.pdf;2001
Salvador Peña Martín;Membrillos o limones;n6_etr_membrillos.pdf;6;Entremeses;https://www.tremedica.org/wp-content/uploads/n6_etr_membrillos.pdf;2001
Xosé Castro Roig;El rapto de las palabrinas;n6_etr_palabrinas.pdf;6;Entremeses;https://www.tremedica.org/wp-content/uploads/n6_etr_palabrinas.pdf;2001
Fernando A. Navarro;Minidiccionario crítico de dudas;n7_Minidiccionario7.pdf;7;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n7_Minidiccionario7.pdf;2002
Fernando A. Navarro;Glosario de fármacos con nombre común no internacional (EN-ES);n7_GlosarioFarmacos.pdf;7;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n7_GlosarioFarmacos.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Operón</em>;n7_entr_operon.pdf;7;Entremeses;https://www.tremedica.org/wp-content/uploads/n7_entr_operon.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Coca y cocaína</em>;n7_entr_cocaina.pdf;7;Entremeses;https://www.tremedica.org/wp-content/uploads/n7_entr_cocaina.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Curu</em>;n7_entr_curu.pdf;7;Entremeses;https://www.tremedica.org/wp-content/uploads/n7_entr_curu.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Masoquismo</em>;n7_entr_masoquismo.pdf;7;Entremeses;https://www.tremedica.org/wp-content/uploads/n7_entr_masoquismo.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Estetoscopio</em>;n7_entr_estetoscopio.pdf;7;Entremeses;https://www.tremedica.org/wp-content/uploads/n7_entr_estetoscopio.pdf;2002
Günther Haensch;Español de América y español de Europa (2.ª parte);n7_G_Haensch7.pdf;7;Tribuna;https://www.tremedica.org/wp-content/uploads/n7_G_Haensch7.pdf;2002
Gustavo Mendiluce Cabrera;El gerundio médico;n7_Mendiluce.pdf;7;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n7_Mendiluce.pdf;2002
José A. Tapia Granados;La traducción médica hace quince años: una experiencia personal;n7_Tapia.pdf;7;Tribuna;https://www.tremedica.org/wp-content/uploads/n7_Tapia.pdf;2002
José Martínez de Sousa;Novedades en el Diccionario de la Academia (edición del 2001);n7_J.M.deSousa.pdf;7;Reseñas;https://www.tremedica.org/wp-content/uploads/n7_J.M.deSousa.pdf;2002
Laura Munoa;Próximas reuniones;n7_congresos_proximas.pdf;7;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n7_congresos_proximas.pdf;2002
Luis González;El español, lengua de traducción;n7_congresos_Gonzalez.pdf;7;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n7_congresos_Gonzalez.pdf;2002
Luis Pestana;La sílaba tónica;n7_Elpi.pdf;7;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n7_Elpi.pdf;2002
Marco A. Contreras;Julio Cortázar: ¿<em>traditore</em>?;n7_Contreras.pdf;7;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n7_Contreras.pdf;2002
María Ángeles Alcaraz Ariza|Françoise Salager-Meyer;¿Cómo ha cambiado la disensión en la prosa médica española durante el período 1930-1999?;n7_Alcaraz_Salager.pdf;7;Tribuna;https://www.tremedica.org/wp-content/uploads/n7_Alcaraz_Salager.pdf;2002
María Luisa Clark;Fichas de MedTrad: el concepto de <em>outcome</em> en el ámbito de la investigación;n7_FichasOutcome.pdf;7;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n7_FichasOutcome.pdf;2002
Rodolfo Alpízar Castillo;Soy el traductor... ¿y bien?;n7_Editorial.pdf;7;Editorial;https://www.tremedica.org/wp-content/uploads/n7_Editorial.pdf;2002
Serge Quérin;Traducción médica y documentación;n7_Querin.pdf;7;Reseñas;https://www.tremedica.org/wp-content/uploads/n7_Querin.pdf;2002
Verónica Saladrigas|Luis Pestana;Fichas de MedTrad: <em>emergency care</em>, <em>urgent care</em>;n7_FichasEmergency.pdf;7;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n7_FichasEmergency.pdf;2002
Verónica Saladrigas|Manuel Talens;Identificación de una nueva entidad nosológica, la medtraditis emilial diseminada (MED), en un foro cibernético de traducción;n7_Medtraditis.pdf;7;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n7_Medtraditis.pdf;2002
Berna Wang;Como un globo azul;n8-entrWang.pdf;8;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n8-entrWang.pdf;2002
Elena Domínguez Mejías;Los anglicismos en el Diccionario de la RAE (2001);n8-DominguezMejias.pdf;8;Tribuna;https://www.tremedica.org/wp-content/uploads/n8-DominguezMejias.pdf;2002
Fernando A. Navarro;Minidiccionario crítico de dudas;n8-Minidiccionario8.pdf;8;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n8-Minidiccionario8.pdf;2002
Fernando A. Navarro;Médicos escritores españoles;n8-Navarro.pdf;8;Reseñas;https://www.tremedica.org/wp-content/uploads/n8-Navarro.pdf;2002
Fernando A. Navarro;Enmienda al diccionario de fármacos;n8-NavarroCartas.pdf;8;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n8-NavarroCartas.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Estetoscopio (y 2)</em>;n8-entrNavarro.pdf;8;Entremeses;https://www.tremedica.org/wp-content/uploads/n8-entrNavarro.pdf;2002
Ignacio Navascués Benlloch|Francisco Hernández;Notas galénicas. Operaciones farmacéuticas con los comprimidos (mezcla, granulación, compresión);n8-NavascuesHernandez.pdf;8;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n8-NavascuesHernandez.pdf;2002
Jaime Locutura;Una presentación tradicional;n8-Locutura.pdf;8;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n8-Locutura.pdf;2002
Joaquín Segura;Con un solo ojo... Semblanza de Javier Collazo;n8-Segura.pdf;8;Reseñas;https://www.tremedica.org/wp-content/uploads/n8-Segura.pdf;2002
John H. Dirckx;Fraternal twins;n8-Editorial8.pdf;8;Editorial;https://www.tremedica.org/wp-content/uploads/n8-Editorial8.pdf;2002
José Ramón Trujillo;Traducir la ciencia;n8-entrTrujillo.pdf;8;Entremeses;https://www.tremedica.org/wp-content/uploads/n8-entrTrujillo.pdf;2002
Juan Manuel Martín Arias;Cuando no es posible traducir del inglés siguiendo el <em>DRAE</em>;n8-entrMartinArias.pdf;8;Entremeses;https://www.tremedica.org/wp-content/uploads/n8-entrMartinArias.pdf;2002
Julio Colón Gómez;Recuerdos (I);n8-ColonGomez.pdf;8;Reseñas;https://www.tremedica.org/wp-content/uploads/n8-ColonGomez.pdf;2002
M.ª del Carmen Ugarte García;Diccionario de informática;n8-Ugarte.pdf;8;Reseñas;https://www.tremedica.org/wp-content/uploads/n8-Ugarte.pdf;2002
Marco A. Contreras;El plumero;n8-Contreras.pdf;8;Reseñas;https://www.tremedica.org/wp-content/uploads/n8-Contreras.pdf;2002
María del Pilar Calbet Rebollo;El derecho a cobrar una traducción;n8-CalbetRebollo.pdf;8;Tribuna;https://www.tremedica.org/wp-content/uploads/n8-CalbetRebollo.pdf;2002
Miguel Delgado-Rodríguez;Glosario de metanálisis;n8-DelgadoRodriguez.pdf;8;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n8-DelgadoRodriguez.pdf;2002
Rafael A. Rivera;La formación médica en los Estados Unidos;n8-Rivera.pdf;8;Tribuna;https://www.tremedica.org/wp-content/uploads/n8-Rivera.pdf;2002
Virtudes de la Prieta Miralles;La historia clínica: aspectos lingüísticos y jurídicos;n8-PrietaMiralles.pdf;8;Tribuna;https://www.tremedica.org/wp-content/uploads/n8-PrietaMiralles.pdf;2002
Xosé Castro Roig;¿Sistema Internacional?;n8-entrCastroRoig.pdf;8;Entremeses;https://www.tremedica.org/wp-content/uploads/n8-entrCastroRoig.pdf;2002
Adriana Cruz;En el fallecimiento del profesor Antonio García Pérez (1923-2002);n9_Pana9_semblanzas_garciaperez.pdf;9;Semblanzas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_semblanzas_garciaperez.pdf;2002
Barbara Shapiro;En el fallecimiento del profesor Antonio García Pérez (1923-2002);n9_Pana9_semblanzas_garciaperez.pdf;9;Semblanzas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_semblanzas_garciaperez.pdf;2002
Andrés López Ciruelos;El mito de la brevedad del inglés;n9_Pana9_revision_lopezciruelo.pdf;9;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n9_Pana9_revision_lopezciruelo.pdf;2002
Bertha M. Gutiérrez Rodilla;El plumero;n9_Pana9_resena_plumero.pdf;9;Reseñas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_resena_plumero.pdf;2002
Bertha M. Gutiérrez Rodilla;Ambulatorizar;n9_Pana9_entremes_ambulatorizar.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_ambulatorizar.pdf;2002
Cristina Márquez Arroyo|Silvia Wolf;Fichas de MedTrad: drug;n9_Pana9_tradyterm_cmasw.pdf;9;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tradyterm_cmasw.pdf;2002
Fernando A. Navarro;Minidiccionario crítico de dudas;n9_Pana9_tradyterm_navarro.pdf;9;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tradyterm_navarro.pdf;2002
Fernando A. Navarro;Nacimiento, vida íntima y lazos familiares de 180 vocablos médicos;n9_Pana9_resena_navarro.pdf;9;Reseñas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_resena_navarro.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Linfocinas</em>;n9_Pana9_entremes_linfocina.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_linfocina.pdf;2002
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Plásmido</em>;n9_Pana9_entremes_plasmido.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_plasmido.pdf;2002
Fernando A. Navarro;<em>Caduceus</em>;n9_Pana9_entremes_caduceus.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_caduceus.pdf;2002
Fernando Pardos;El último «don»: Ángel Martín Municio (1923-2002);n9_Pana9_semblanzas_municio.pdf;9;Semblanzas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_semblanzas_municio.pdf;2002
Gregorio Salvador;Español en América y español en España;n9_Pana9_cartas_salvador.pdf;9;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n9_Pana9_cartas_salvador.pdf;2002
Iñaki Ugarteburu;Mi diario;n9_Pana9_lapiz_ugarteburu.pdf;9;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n9_Pana9_lapiz_ugarteburu.pdf;2002
Iñaki Ugarteburu;Google Glossary Search;n9_Pana9_entremes_googleglossary.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_googleglossary.pdf;2002
José Antonio Díaz Rojo;La psiquiatría y sus nombres;n9_Pana9_resena_diazrojo.pdf;9;Reseñas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_resena_diazrojo.pdf;2002
M.ª Blanca Mayor Serrano;La ¿formación de traductores médicos? Sugerencias didácticas;n9_Pana9_tribuna_mayor.pdf;9;Tribuna;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tribuna_mayor.pdf;2002
Malika Embarek López;<em>Alheña</em>;n9_Pana9_entremes_alhena.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_alhena.pdf;2002
Mariano Zomeño;Glosario de radioterapia;n9_Pana9_tradyterm_zomeno.pdf;9;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tradyterm_zomeno.pdf;2002
Miguel Turrión;Dolor y lenguaje;n9_Pana9_resena_turrion.pdf;9;Reseñas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_resena_turrion.pdf;2002
Rosa Estopà Bagot|Antoni Valero;Adquisición de conocimiento especializado y unidades de significación especializada en medicina;n9_Pana9_tribuna_estopa.pdf;9;Tribuna;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tribuna_estopa.pdf;2002
Ruy Pérez Tamayo;Neologismos: ¿contaminación o enriquecimiento de la lengua española?;n9_Pana9_editorial.pdf;9;Editorial;https://www.tremedica.org/wp-content/uploads/n9_Pana9_editorial.pdf;2002
Verónica Saladrigas|M. Gonzalo Claros Díaz;Vocabulario inglés-español de bioquímica y biología molecular (1.ª entrega);n9_Pana9_tradyterm_mvsgc.pdf;9;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tradyterm_mvsgc.pdf;2002
Verónica Saladrigas|M.ª José Hernández Weigand;De traductor médico a aprendiz de cibernauta;n9_Pana9_tribuna_ciberguiaTotal.pdf;9;Tribuna;https://www.tremedica.org/wp-content/uploads/n9_Pana9_tribuna_ciberguiaTotal.pdf;2002
Vicent Montalt;Ciencia, comunicación y traducción a lo largo de la historia;n9_Pana9_resena_montalt.pdf;9;Reseñas;https://www.tremedica.org/wp-content/uploads/n9_Pana9_resena_montalt.pdf;2002
Xosé Castro Roig;¿Alto y bajo... cabe con contra?;n9_Pana9_entremes_altobajo.pdf;9;Entremeses;https://www.tremedica.org/wp-content/uploads/n9_Pana9_entremes_altobajo.pdf;2002
Andrés López Ciruelos;En defensa de la libertad del traductor;n11-revistilolopezciruelos.pdf;11;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n11-revistilolopezciruelos.pdf;2003
Antonio Calvo Roy;La evolución, qué idea;n11-resenascalvoroy.pdf;11;Reseñas;https://www.tremedica.org/wp-content/uploads/n11-resenascalvoroy.pdf;2003
Bertha M. Gutiérrez Rodilla;Lo literario como fuente de inspiración para el lenguaje médico;n11-tribunagutierrez.pdf;11;Tribuna;https://www.tremedica.org/wp-content/uploads/n11-tribunagutierrez.pdf;2003
Cecilio Garriga Escribano;Aspectos de la adaptación de la nueva nomenclatura química al español (siglos XVIII y XIX);n11-tribunagarriga.pdf;11;Tribuna;https://www.tremedica.org/wp-content/uploads/n11-tribunagarriga.pdf;2003
Claudia Chuaqui Farrú;Latín para médicos en español;n11-resenaschuaqui.pdf;11;Reseñas;https://www.tremedica.org/wp-content/uploads/n11-resenaschuaqui.pdf;2003
Cristina Bertrand;IV Congreso sobre la Traducción, la Interpretación y la Terminología en Cuba y Canadá;n11-congresosbertrand.pdf;11;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n11-congresosbertrand.pdf;2003
David Shea;Using Medline as a medical translation tool: the non specialist´s friend or a dead end?;n11-tribunashea.pdf;11;Tribuna;https://www.tremedica.org/wp-content/uploads/n11-tribunashea.pdf;2003
Fernando A. Navarro;Minidiccionario crítico de dudas;n11-tradytermminidiccionario.pdf;11;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n11-tradytermminidiccionario.pdf;2003
Fernando A. Navarro;Manual de estilo ¿de oncología médica?;n11-resenasnavarro.pdf;11;Reseñas;https://www.tremedica.org/wp-content/uploads/n11-resenasnavarro.pdf;2003
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Virión</em>;n11-entremesVirion.pdf;11;Entremeses;https://www.tremedica.org/wp-content/uploads/n11-entremesVirion.pdf;2003
Fernando A. Navarro;¿Quién lo usó por vez primera? <em>Síndrome de West</em>;n11-entremesWest.pdf;11;Entremeses;https://www.tremedica.org/wp-content/uploads/n11-entremesWest.pdf;2003
Gustavo A. Silva;El español médico;n11-cartasilva.pdf;11;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n11-cartasilva.pdf;2003
Gustavo A. Silva;El tabaco que fumaba Plinio;n11-resenassilva.pdf;11;Reseñas;https://www.tremedica.org/wp-content/uploads/n11-resenassilva.pdf;2003
Gustavo Artiles;La excepción no ha probado jamás ninguna regla;n11-entremesExcepcion.pdf;11;Entremeses;https://www.tremedica.org/wp-content/uploads/n11-entremesExcepcion.pdf;2003
Ignacio Navascués Benlloch|Francisco Hernández;Notas galénicas: aerosoles farmacéuticos;n11-tradytermnavascues.pdf;11;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n11-tradytermnavascues.pdf;2003
Jaime Locutura;El joven médico aprendiz de escritor;n11-lapizlocutura.pdf;11;El lápiz de Esculapio;https://www.tremedica.org/wp-content/uploads/n11-lapizlocutura.pdf;2003
Joaquín Segura;El DRAE y los anglicismos innecesarios;n11-tribunasegura.pdf;11;Tribuna;https://www.tremedica.org/wp-content/uploads/n11-tribunasegura.pdf;2003
Jorge Avendaño-Inestrillas;«Adornitos» para un original;n11-revistiloavendano.pdf;11;Revisión y estilo;https://www.tremedica.org/wp-content/uploads/n11-revistiloavendano.pdf;2003
José Martínez de Sousa;Los anglicismos ortotipográficos en la traducción;n11-editorialsousa.pdf;11;Editorial;https://www.tremedica.org/wp-content/uploads/n11-editorialsousa.pdf;2003
Julia Escobar;La soledad del traductor de fondo;n11-entremesSoledad.pdf;11;Entremeses;https://www.tremedica.org/wp-content/uploads/n11-entremesSoledad.pdf;2003
Laura Munoa;Curso de traducción científica, técnica y médica;n11-congresosMsc.pdf;11;Congresos y actividades;https://www.tremedica.org/wp-content/uploads/n11-congresosMsc.pdf;2003
Leticia Molinero;Entrevista con María Cornelio;n11-semblanzasmolinero.pdf;11;Semblanzas;https://www.tremedica.org/wp-content/uploads/n11-semblanzasmolinero.pdf;2003
M.ª Blanca Mayor Serrano;Divulgación médica: una asignatura pendiente;n11-tribunamayor.pdf;11;Tribuna;https://www.tremedica.org/wp-content/uploads/n11-tribunamayor.pdf;2003
M.ª del Carmen Ugarte García;Palabras para un mundo e;n11-entremesMundoE.pdf;11;Entremeses;https://www.tremedica.org/wp-content/uploads/n11-entremesMundoE.pdf;2003
María de Miguel y Gallo;Candela;n11-lapizmiguel.pdf;11;Cartas a Panace@;https://www.tremedica.org/wp-content/uploads/n11-lapizmiguel.pdf;2003
María Luisa Clark;Fichas de MedTrad: translational research;n11-tradytermclark.pdf;11;Traducción y terminología;https://www.tremedica.org/wp-content/uploads/n11-tradytermclark.pdf;2003
